"","state","county","tract","block","H005007"
"51139","17","031","805110","2004",0
"51140","17","031","805110","2005",0
"51141","17","031","805110","2006",0
"51142","17","031","805110","2007",0
"51143","17","031","805110","2008",0
"51144","17","031","805110","2009",0
"51145","17","031","805110","2010",0
"51146","17","031","805110","2011",0
"51147","17","031","805110","2012",0
"51148","17","031","805110","2013",0
"51149","17","031","805110","2014",0
"51150","17","031","805110","2015",0
"51151","17","031","805110","2016",0
"51152","17","031","805110","2017",0
"51153","17","031","805110","2018",0
"51154","17","031","805110","2019",0
"51155","17","031","805110","2020",0
"51156","17","031","805110","2021",0
"51157","17","031","805110","2022",0
"51158","17","031","805110","2023",0
"51159","17","031","805110","2024",0
"51160","17","031","805110","2025",0
"51161","17","031","805110","2026",0
"51162","17","031","805110","3000",0
"51163","17","031","805110","3001",0
"51164","17","031","805110","3002",0
"51165","17","031","805110","3003",0
"51166","17","031","805110","3004",0
"51167","17","031","805110","3005",0
"51168","17","031","805110","3006",0
"51169","17","031","805110","3007",0
"51170","17","031","805110","3008",0
"51171","17","031","805110","3009",0
"51172","17","031","805110","3010",0
"51173","17","031","805110","3011",0
"51174","17","031","805110","3012",0
"51175","17","031","805110","3013",0
"51176","17","031","805110","3014",0
"51177","17","031","805110","3015",0
"51178","17","031","805110","3016",0
"51179","17","031","805110","4000",0
"51180","17","031","805110","4001",0
"51181","17","031","805110","4002",0
"51182","17","031","805110","4003",0
"51183","17","031","805110","4004",0
"51184","17","031","805110","4005",0
"51185","17","031","805110","4006",0
"51186","17","031","805110","4007",0
"51187","17","031","805110","4008",0
"51188","17","031","805110","4009",0
"51189","17","031","805110","4010",0
"51190","17","031","805111","1015",0
"51191","17","031","805111","1000",0
"51192","17","031","805111","1001",0
"51193","17","031","805111","1002",0
"51194","17","031","805111","1003",0
"51195","17","031","805111","1004",0
"51196","17","031","805111","1005",0
"51197","17","031","805111","1006",0
"51198","17","031","805111","1007",0
"51199","17","031","805111","1008",0
"51200","17","031","805111","1009",0
"51201","17","031","805111","1010",0
"51202","17","031","805111","1011",0
"51203","17","031","805111","1012",0
"51204","17","031","805111","1013",0
"51205","17","031","805111","1014",0
"51206","17","031","805111","2000",0
"51207","17","031","805111","2001",0
"51208","17","031","805111","2002",0
"51209","17","031","805111","2003",0
"51210","17","031","805111","2004",0
"51211","17","031","805111","2005",0
"51212","17","031","805111","2006",0
"51213","17","031","805111","2007",0
"51214","17","031","805111","2008",0
"51215","17","031","805111","2009",0
"51216","17","031","805111","2010",0
"51217","17","031","805111","2011",0
"51218","17","031","805111","2012",0
"51219","17","031","805111","2013",0
"51220","17","031","805111","2014",0
"51221","17","031","805111","2015",0
"51222","17","031","805111","2016",0
"51223","17","031","805111","3000",0
"51224","17","031","805111","3001",0
"51225","17","031","805111","3002",0
"51226","17","031","805111","3003",0
"51227","17","031","805111","3004",0
"51228","17","031","805111","3005",0
"51229","17","031","805111","3006",0
"51230","17","031","805111","3007",0
"51231","17","031","805111","3008",0
"51232","17","031","805111","3009",0
"51233","17","031","805111","3010",0
"51234","17","031","805111","3011",0
"51235","17","031","805111","3012",0
"51236","17","031","805111","4000",0
"51237","17","031","805111","4001",0
"51238","17","031","805111","4002",0
"51239","17","031","805111","4003",0
"51240","17","031","805111","4004",0
"51241","17","031","805111","4005",0
"51242","17","031","805111","4006",0
"51243","17","031","805111","4007",0
"51244","17","031","805111","4008",0
"51245","17","031","805111","4009",0
"51246","17","031","805111","4010",0
"51247","17","031","805111","4011",0
"51248","17","031","805111","4012",0
"51249","17","031","805111","4013",0
"51250","17","031","805111","4014",0
"51251","17","031","805111","5000",0
"51252","17","031","805111","5001",0
"51253","17","031","805111","5002",0
"51254","17","031","805111","5003",0
"51255","17","031","805111","5004",0
"51256","17","031","805111","5005",0
"51257","17","031","805111","5006",0
"51258","17","031","805111","5007",0
"51259","17","031","805111","5008",0
"51260","17","031","805111","5009",0
"51261","17","031","805111","5010",0
"51262","17","031","805111","5011",0
"51263","17","031","805111","5012",0
"51264","17","031","805111","5013",0
"51265","17","031","805111","5014",0
"51266","17","031","805111","5015",0
"51267","17","031","805111","5016",0
"51268","17","031","805111","5017",0
"51269","17","031","805111","5018",0
"51270","17","031","805111","5019",0
"51271","17","031","805111","5020",0
"51272","17","031","805111","5021",0
"51273","17","031","805111","5022",0
"51274","17","031","805111","5023",0
"51275","17","031","805111","6000",0
"51276","17","031","805111","6001",0
"51277","17","031","805111","6002",0
"51278","17","031","805111","6003",0
"51279","17","031","805111","6004",0
"51280","17","031","805111","6005",0
"51281","17","031","805111","6006",0
"51282","17","031","805111","6007",0
"51283","17","031","805111","6008",0
"51284","17","031","805111","6009",0
"51285","17","031","805111","6010",0
"51286","17","031","805111","6011",0
"51287","17","031","805111","6014",0
"51288","17","031","805111","6012",0
"51289","17","031","805111","6013",0
"51290","17","031","805111","6015",0
"51291","17","031","805111","6016",0
"51292","17","031","805111","6017",0
"51293","17","031","805111","6018",0
"51294","17","031","805111","6019",0
"51295","17","031","805112","1012",0
"51296","17","031","805112","1013",0
"51297","17","031","805112","1014",0
"51298","17","031","805112","1015",0
"51299","17","031","805112","1016",0
"51300","17","031","805112","1017",0
"51301","17","031","805112","1018",0
"51302","17","031","805112","1019",0
"51303","17","031","805112","1020",0
"51304","17","031","805112","1021",0
"51305","17","031","805112","1022",0
"51306","17","031","805112","1023",0
"51307","17","031","805112","1024",0
"51308","17","031","805112","1025",0
"51309","17","031","805112","1026",0
"51310","17","031","805112","1027",0
"51311","17","031","805112","1028",0
"51312","17","031","805112","1029",0
"51313","17","031","805112","1030",0
"51314","17","031","805112","1031",0
"51315","17","031","805112","1032",0
"51316","17","031","805112","1033",0
"51317","17","031","805112","1034",0
"51318","17","031","805112","1035",0
"51319","17","031","805112","1036",0
"51320","17","031","805112","1037",0
"51321","17","031","805112","1038",0
"51322","17","031","805112","1039",0
"51323","17","031","805112","1040",0
"51324","17","031","805112","1041",0
"51325","17","031","805112","1042",0
"51326","17","031","805112","1000",0
"51327","17","031","805112","1001",0
"51328","17","031","805112","1002",0
"51329","17","031","805112","1003",0
"51330","17","031","805112","1004",0
"51331","17","031","805112","1005",0
"51332","17","031","805112","1006",0
"51333","17","031","805112","1007",0
"51334","17","031","805112","1008",0
"51335","17","031","805112","1009",0
"51336","17","031","805112","1010",0
"51337","17","031","805112","1011",0
"51338","17","031","805112","2000",0
"51339","17","031","805112","2001",0
"51340","17","031","805112","2002",0
"51341","17","031","805112","2003",0
"51342","17","031","805112","2004",0
"51343","17","031","805112","2005",0
"51344","17","031","805112","2006",0
"51345","17","031","805112","2007",0
"51346","17","031","805112","2008",0
"51347","17","031","805112","2009",0
"51348","17","031","805112","2010",0
"51349","17","031","805112","2011",0
"51350","17","031","805112","2012",0
"51351","17","031","805112","2013",0
"51352","17","031","805112","2014",0
"51353","17","031","805112","2015",0
"51354","17","031","805112","2016",0
"51355","17","031","805112","2017",0
"51356","17","031","805112","2018",0
"51357","17","031","805201","1000",0
"51358","17","031","805201","1001",0
"51359","17","031","805201","1002",0
"51360","17","031","805201","1003",0
"51361","17","031","805201","1004",0
"51362","17","031","805201","1005",0
"51363","17","031","805201","1006",0
"51364","17","031","805201","1007",0
"51365","17","031","805201","1008",0
"51366","17","031","805201","1009",0
"51367","17","031","805201","1011",0
"51368","17","031","805201","1012",0
"51369","17","031","805201","1010",0
"51370","17","031","805201","2000",0
"51371","17","031","805201","2001",0
"51372","17","031","805201","2002",0
"51373","17","031","805201","2003",0
"51374","17","031","805201","2006",0
"51375","17","031","805201","2007",0
"51376","17","031","805201","2008",0
"51377","17","031","805201","2009",0
"51378","17","031","805201","2010",0
"51379","17","031","805201","2004",0
"51380","17","031","805201","2005",0
"51381","17","031","805201","2011",0
"51382","17","031","805201","3000",0
"51383","17","031","805201","3002",0
"51384","17","031","805201","3003",0
"51385","17","031","805201","3004",0
"51386","17","031","805201","3005",0
"51387","17","031","805201","3006",0
"51388","17","031","805201","3007",0
"51389","17","031","805201","3008",0
"51390","17","031","805201","3009",0
"51391","17","031","805201","3010",0
"51392","17","031","805201","3011",0
"51393","17","031","805201","3012",0
"51394","17","031","805201","3014",0
"51395","17","031","805201","3015",0
"51396","17","031","805201","3016",0
"51397","17","031","805201","3017",0
"51398","17","031","805201","3019",0
"51399","17","031","805201","3020",0
"51400","17","031","805201","3021",0
"51401","17","031","805201","3023",0
"51402","17","031","805201","3024",0
"51403","17","031","805201","3026",0
"51404","17","031","805201","3028",0
"51405","17","031","805201","3029",0
"51406","17","031","805201","3031",0
"51407","17","031","805201","3032",0
"51408","17","031","805201","3033",0
"51409","17","031","805201","3001",0
"51410","17","031","805201","3013",0
"51411","17","031","805201","3018",0
"51412","17","031","805201","3027",0
"51413","17","031","805201","3030",0
"51414","17","031","805201","3022",0
"51415","17","031","805201","3025",0
"51416","17","031","805202","1000",0
"51417","17","031","805202","1001",0
"51418","17","031","805202","1002",0
"51419","17","031","805202","1003",0
"51420","17","031","805202","1004",0
"51421","17","031","805202","1005",0
"51422","17","031","805202","1007",0
"51423","17","031","805202","1008",0
"51424","17","031","805202","1010",0
"51425","17","031","805202","1012",0
"51426","17","031","805202","1009",0
"51427","17","031","805202","1011",0
"51428","17","031","805202","1006",0
"51429","17","031","805202","2000",0
"51430","17","031","805202","2001",0
"51431","17","031","805202","2002",0
"51432","17","031","805202","2003",0
"51433","17","031","805202","2005",0
"51434","17","031","805202","2006",0
"51435","17","031","805202","2004",0
"51436","17","031","805202","3000",0
"51437","17","031","805202","3001",0
"51438","17","031","805202","3002",0
"51439","17","031","805202","3003",0
"51440","17","031","805202","3004",0
"51441","17","031","805202","3005",0
"51442","17","031","805202","3006",0
"51443","17","031","805202","3007",0
"51444","17","031","805202","3008",0
"51445","17","031","805202","3009",0
"51446","17","031","805202","3010",0
"51447","17","031","805202","3011",0
"51448","17","031","805202","4003",0
"51449","17","031","805202","4000",0
"51450","17","031","805202","4001",0
"51451","17","031","805202","4002",0
"51452","17","031","805202","4004",0
"51453","17","031","805202","4005",0
"51454","17","031","805202","4006",0
"51455","17","031","805202","4007",0
"51456","17","031","805301","1002",0
"51457","17","031","805301","1003",0
"51458","17","031","805301","1004",0
"51459","17","031","805301","1005",0
"51460","17","031","805301","1006",0
"51461","17","031","805301","1007",0
"51462","17","031","805301","1008",0
"51463","17","031","805301","1009",0
"51464","17","031","805301","1010",0
"51465","17","031","805301","1011",0
"51466","17","031","805301","1012",0
"51467","17","031","805301","1013",0
"51468","17","031","805301","1014",0
"51469","17","031","805301","1015",0
"51470","17","031","805301","1000",0
"51471","17","031","805301","1001",0
"51472","17","031","805301","2000",0
"51473","17","031","805301","2001",0
"51474","17","031","805301","2002",0
"51475","17","031","805301","2003",0
"51476","17","031","805301","2004",0
"51477","17","031","805301","2005",0
"51478","17","031","805301","2006",0
"51479","17","031","805301","2007",0
"51480","17","031","805301","2008",0
"51481","17","031","805301","2009",0
"51482","17","031","805301","2010",0
"51483","17","031","805301","2011",0
"51484","17","031","805301","2012",0
"51485","17","031","805301","2013",0
"51486","17","031","805301","2014",0
"51487","17","031","805301","2015",0
"51488","17","031","805301","2016",0
"51489","17","031","805301","2017",0
"51490","17","031","805301","2018",0
"51491","17","031","805301","2019",0
"51492","17","031","805301","3000",0
"51493","17","031","805301","3001",0
"51494","17","031","805301","3002",0
"51495","17","031","805301","3003",0
"51496","17","031","805301","3004",0
"51497","17","031","805301","3005",0
"51498","17","031","805302","1000",0
"51499","17","031","805302","1001",0
"51500","17","031","805302","1002",0
"51501","17","031","805302","1003",0
"51502","17","031","805302","1004",0
"51503","17","031","805302","1005",0
"51504","17","031","805302","1006",0
"51505","17","031","805302","1007",0
"51506","17","031","805302","1008",0
"51507","17","031","805302","1009",0
"51508","17","031","805302","2000",0
"51509","17","031","805302","2001",0
"51510","17","031","805302","2002",0
"51511","17","031","805302","2003",0
"51512","17","031","805302","2004",0
"51513","17","031","805302","2005",0
"51514","17","031","805302","2006",0
"51515","17","031","805302","2007",0
"51516","17","031","805302","2008",0
"51517","17","031","805302","2009",0
"51518","17","031","805302","2010",0
"51519","17","031","805302","2011",0
"51520","17","031","805302","2012",0
"51521","17","031","805302","2013",0
"51522","17","031","805302","2014",0
"51523","17","031","805302","2015",0
"51524","17","031","805302","2016",0
"51525","17","031","805302","2017",0
"51526","17","031","805302","2018",0
"51527","17","031","805302","2019",0
"51528","17","031","805302","3000",0
"51529","17","031","805302","3001",0
"51530","17","031","805302","3002",0
"51531","17","031","805302","3003",0
"51532","17","031","805302","3004",0
"51533","17","031","805302","3005",0
"51534","17","031","805302","3006",0
"51535","17","031","805302","3007",0
"51536","17","031","805302","3008",0
"51537","17","031","805302","3009",0
"51538","17","031","805302","3010",0
"51539","17","031","805302","3011",0
"51540","17","031","805302","3012",0
"51541","17","031","805302","3013",0
"51542","17","031","805302","3014",0
"51543","17","031","805302","3015",0
"51544","17","031","805302","3016",0
"51545","17","031","805302","3020",0
"51546","17","031","805302","3017",0
"51547","17","031","805302","3018",0
"51548","17","031","805302","3019",0
"51549","17","031","805401","1000",0
"51550","17","031","805401","1001",0
"51551","17","031","805401","1002",0
"51552","17","031","805401","1003",0
"51553","17","031","805401","1004",0
"51554","17","031","805401","1005",0
"51555","17","031","805401","1006",0
"51556","17","031","805401","1007",0
"51557","17","031","805401","1008",0
"51558","17","031","805401","1009",0
"51559","17","031","805401","1010",0
"51560","17","031","805401","1011",0
"51561","17","031","805401","1012",0
"51562","17","031","805401","1013",0
"51563","17","031","805401","1014",0
"51564","17","031","805401","1015",0
"51565","17","031","805401","1016",0
"51566","17","031","805401","1017",0
"51567","17","031","805401","1018",0
"51568","17","031","805401","1019",0
"51569","17","031","805401","1020",0
"51570","17","031","805401","1021",0
"51571","17","031","805401","1022",0
"51572","17","031","805401","1023",0
"51573","17","031","805401","1024",0
"51574","17","031","805401","1025",0
"51575","17","031","805401","1026",0
"51576","17","031","805401","2003",0
"51577","17","031","805401","2004",0
"51578","17","031","805401","2005",0
"51579","17","031","805401","2006",0
"51580","17","031","805401","2007",0
"51581","17","031","805401","2008",0
"51582","17","031","805401","2009",0
"51583","17","031","805401","2010",0
"51584","17","031","805401","2011",0
"51585","17","031","805401","2012",0
"51586","17","031","805401","2014",0
"51587","17","031","805401","2015",0
"51588","17","031","805401","2016",0
"51589","17","031","805401","2017",0
"51590","17","031","805401","2018",0
"51591","17","031","805401","2019",0
"51592","17","031","805401","2020",0
"51593","17","031","805401","2021",0
"51594","17","031","805401","2022",0
"51595","17","031","805401","2023",0
"51596","17","031","805401","2024",0
"51597","17","031","805401","2025",0
"51598","17","031","805401","2026",0
"51599","17","031","805401","2013",0
"51600","17","031","805401","2000",0
"51601","17","031","805401","2001",0
"51602","17","031","805401","2002",0
"51603","17","031","805401","3000",0
"51604","17","031","805401","3001",0
"51605","17","031","805401","3002",0
"51606","17","031","805401","3003",0
"51607","17","031","805401","3004",0
"51608","17","031","805401","3005",0
"51609","17","031","805401","3006",0
"51610","17","031","805401","3007",0
"51611","17","031","805401","3008",0
"51612","17","031","805401","3009",0
"51613","17","031","805401","3010",0
"51614","17","031","805401","3011",0
"51615","17","031","805401","3012",0
"51616","17","031","805401","3013",0
"51617","17","031","805401","3014",0
"51618","17","031","805401","3015",0
"51619","17","031","805401","3016",0
"51620","17","031","805401","3017",0
"51621","17","031","805401","3018",0
"51622","17","031","805401","3019",0
"51623","17","031","805401","3020",0
"51624","17","031","805401","3021",0
"51625","17","031","805401","3022",0
"51626","17","031","805401","3023",0
"51627","17","031","805401","3024",0
"51628","17","031","805402","1000",0
"51629","17","031","805402","1001",0
"51630","17","031","805402","1002",0
"51631","17","031","805402","1003",0
"51632","17","031","805402","1004",0
"51633","17","031","805402","1005",0
"51634","17","031","805402","1006",0
"51635","17","031","805402","2000",0
"51636","17","031","805402","2001",0
"51637","17","031","805402","2002",0
"51638","17","031","805402","2003",0
"51639","17","031","805402","2004",0
"51640","17","031","805402","2005",0
"51641","17","031","805402","2006",0
"51642","17","031","805402","2007",0
"51643","17","031","805402","3004",0
"51644","17","031","805402","3000",0
"51645","17","031","805402","3001",0
"51646","17","031","805402","3002",0
"51647","17","031","805402","3003",0
"51648","17","031","805402","3005",0
"51649","17","031","805402","3006",0
"51650","17","031","805402","3007",0
"51651","17","031","805402","3008",0
"51652","17","031","805402","3009",0
"51653","17","031","805402","3010",0
"51654","17","031","805402","3011",0
"51655","17","031","805402","3012",0
"51656","17","031","805402","3013",0
"51657","17","031","805402","3014",0
"51658","17","031","805402","3015",0
"51659","17","031","805402","3016",0
"51660","17","031","805402","3017",0
"51661","17","031","805402","3018",0
"51662","17","031","805402","4024",0
"51663","17","031","805402","4045",0
"51664","17","031","805402","4000",0
"51665","17","031","805402","4001",0
"51666","17","031","805402","4002",0
"51667","17","031","805402","4003",0
"51668","17","031","805402","4004",0
"51669","17","031","805402","4005",0
"51670","17","031","805402","4006",0
"51671","17","031","805402","4007",0
"51672","17","031","805402","4008",0
"51673","17","031","805402","4009",0
"51674","17","031","805402","4010",0
"51675","17","031","805402","4011",0
"51676","17","031","805402","4012",0
"51677","17","031","805402","4013",0
"51678","17","031","805402","4014",0
"51679","17","031","805402","4015",0
"51680","17","031","805402","4016",0
"51681","17","031","805402","4017",0
"51682","17","031","805402","4018",0
"51683","17","031","805402","4019",0
"51684","17","031","805402","4020",0
"51685","17","031","805402","4021",0
"51686","17","031","805402","4022",0
"51687","17","031","805402","4023",0
"51688","17","031","805402","4025",0
"51689","17","031","805402","4026",0
"51690","17","031","805402","4027",0
"51691","17","031","805402","4028",0
"51692","17","031","805402","4029",0
"51693","17","031","805402","4030",0
"51694","17","031","805402","4031",0
"51695","17","031","805402","4032",0
"51696","17","031","805402","4033",0
"51697","17","031","805402","4034",0
"51698","17","031","805402","4035",0
"51699","17","031","805402","4036",0
"51700","17","031","805402","4037",0
"51701","17","031","805402","4038",0
"51702","17","031","805402","4039",0
"51703","17","031","805402","4040",0
"51704","17","031","805402","4041",0
"51705","17","031","805402","4042",0
"51706","17","031","805402","4043",0
"51707","17","031","805402","4044",0
"51708","17","031","805402","5010",0
"51709","17","031","805402","5011",0
"51710","17","031","805402","5000",0
"51711","17","031","805402","5001",0
"51712","17","031","805402","5002",0
"51713","17","031","805402","5003",0
"51714","17","031","805402","5004",0
"51715","17","031","805402","5005",0
"51716","17","031","805402","5006",0
"51717","17","031","805402","5007",0
"51718","17","031","805402","5008",0
"51719","17","031","805402","5009",0
"51720","17","031","805501","1000",0
"51721","17","031","805501","1001",0
"51722","17","031","805501","1002",0
"51723","17","031","805501","1003",0
"51724","17","031","805501","1004",0
"51725","17","031","805501","1005",0
"51726","17","031","805501","1006",0
"51727","17","031","805501","1007",0
"51728","17","031","805501","1008",0
"51729","17","031","805501","1009",0
"51730","17","031","805501","1010",0
"51731","17","031","805501","1011",0
"51732","17","031","805501","1012",0
"51733","17","031","805501","1013",0
"51734","17","031","805501","1014",0
"51735","17","031","805501","1015",0
"51736","17","031","805501","1016",0
"51737","17","031","805501","1017",0
"51738","17","031","805501","1018",0
"51739","17","031","805501","1019",0
"51740","17","031","805501","1020",0
"51741","17","031","805501","1021",0
"51742","17","031","805501","1022",0
"51743","17","031","805501","2000",0
"51744","17","031","805501","2001",0
"51745","17","031","805501","2002",0
"51746","17","031","805501","2003",0
"51747","17","031","805501","2004",0
"51748","17","031","805501","2005",0
"51749","17","031","805501","2006",0
"51750","17","031","805501","2007",0
"51751","17","031","805501","2008",0
"51752","17","031","805501","2009",0
"51753","17","031","805501","2010",0
"51754","17","031","805501","2011",0
"51755","17","031","805501","2012",0
"51756","17","031","805501","2013",0
"51757","17","031","805501","2014",0
"51758","17","031","805501","2015",0
"51759","17","031","805501","2016",0
"51760","17","031","805501","2018",0
"51761","17","031","805501","2019",0
"51762","17","031","805501","2017",0
"51763","17","031","805501","2020",0
"51764","17","031","805501","2021",0
"51765","17","031","805501","3006",0
"51766","17","031","805501","3000",0
"51767","17","031","805501","3001",0
"51768","17","031","805501","3002",0
"51769","17","031","805501","3003",0
"51770","17","031","805501","3004",0
"51771","17","031","805501","3005",0
"51772","17","031","805501","3007",0
"51773","17","031","805501","3008",0
"51774","17","031","805501","3009",0
"51775","17","031","805501","3010",0
"51776","17","031","805501","3011",0
"51777","17","031","805501","3012",0
"51778","17","031","805501","3013",0
"51779","17","031","805501","3014",0
"51780","17","031","805501","3015",0
"51781","17","031","805501","3016",0
"51782","17","031","805501","3017",0
"51783","17","031","805502","1000",0
"51784","17","031","805502","1001",0
"51785","17","031","805502","1002",0
"51786","17","031","805502","1003",0
"51787","17","031","805502","1004",0
"51788","17","031","805502","1005",0
"51789","17","031","805502","1007",0
"51790","17","031","805502","1008",0
"51791","17","031","805502","1009",0
"51792","17","031","805502","1010",0
"51793","17","031","805502","1011",0
"51794","17","031","805502","1012",0
"51795","17","031","805502","1013",0
"51796","17","031","805502","1014",0
"51797","17","031","805502","1015",0
"51798","17","031","805502","1016",0
"51799","17","031","805502","1017",0
"51800","17","031","805502","1018",0
"51801","17","031","805502","1006",0
"51802","17","031","805502","2000",0
"51803","17","031","805502","2001",0
"51804","17","031","805502","2002",0
"51805","17","031","805502","2003",0
"51806","17","031","805502","2004",0
"51807","17","031","805502","2005",0
"51808","17","031","805502","2006",0
"51809","17","031","805502","2007",0
"51810","17","031","805502","2008",0
"51811","17","031","805502","2009",0
"51812","17","031","805502","2010",0
"51813","17","031","805502","2011",0
"51814","17","031","805502","2012",0
"51815","17","031","805502","2013",0
"51816","17","031","805502","2014",0
"51817","17","031","805502","2015",0
"51818","17","031","805502","2016",0
"51819","17","031","805502","2017",0
"51820","17","031","805502","3000",0
"51821","17","031","805502","3001",0
"51822","17","031","805502","3002",0
"51823","17","031","805502","3003",0
"51824","17","031","805502","3004",0
"51825","17","031","805502","3005",0
"51826","17","031","805502","3006",0
"51827","17","031","805502","3007",0
"51828","17","031","805502","3008",0
"51829","17","031","805502","3009",0
"51830","17","031","805502","3010",0
"51831","17","031","805502","3011",0
"51832","17","031","805502","3012",0
"51833","17","031","805502","3013",0
"51834","17","031","805502","3014",0
"51835","17","031","805502","3015",0
"51836","17","031","805502","4000",0
"51837","17","031","805502","4001",0
"51838","17","031","805502","4002",0
"51839","17","031","805502","4003",0
"51840","17","031","805502","4004",0
"51841","17","031","805502","4005",0
"51842","17","031","805502","4006",0
"51843","17","031","805502","4007",0
"51844","17","031","805502","4008",0
"51845","17","031","805502","4009",0
"51846","17","031","805502","4010",0
"51847","17","031","805502","4011",0
"51848","17","031","805502","4012",0
"51849","17","031","805502","4013",0
"51850","17","031","805502","4014",0
"51851","17","031","805502","4015",0
"51852","17","031","805502","4016",0
"51853","17","031","805502","4017",0
"51854","17","031","805502","4018",0
"51855","17","031","805502","4019",0
"51856","17","031","805502","4020",0
"51857","17","031","805502","4021",0
"51858","17","031","805502","4022",0
"51859","17","031","805502","4023",0
"51860","17","031","805502","4024",0
"51861","17","031","805502","4025",0
"51862","17","031","805502","4026",0
"51863","17","031","805502","4027",0
"51864","17","031","805600","1021",0
"51865","17","031","805600","1022",0
"51866","17","031","805600","1023",0
"51867","17","031","805600","1024",0
"51868","17","031","805600","1025",0
"51869","17","031","805600","1026",0
"51870","17","031","805600","1028",0
"51871","17","031","805600","1029",0
"51872","17","031","805600","1030",0
"51873","17","031","805600","1031",0
"51874","17","031","805600","1032",0
"51875","17","031","805600","1033",0
"51876","17","031","805600","1027",0
"51877","17","031","805600","1000",0
"51878","17","031","805600","1001",0
"51879","17","031","805600","1002",0
"51880","17","031","805600","1003",0
"51881","17","031","805600","1004",0
"51882","17","031","805600","1005",0
"51883","17","031","805600","1006",0
"51884","17","031","805600","1007",0
"51885","17","031","805600","1008",0
"51886","17","031","805600","1009",0
"51887","17","031","805600","1010",0
"51888","17","031","805600","1011",0
"51889","17","031","805600","1012",0
"51890","17","031","805600","1013",0
"51891","17","031","805600","1014",0
"51892","17","031","805600","1015",0
"51893","17","031","805600","1016",0
"51894","17","031","805600","1017",0
"51895","17","031","805600","1018",0
"51896","17","031","805600","1019",0
"51897","17","031","805600","1020",0
"51898","17","031","805600","2000",0
"51899","17","031","805600","2002",0
"51900","17","031","805600","2003",0
"51901","17","031","805600","2004",0
"51902","17","031","805600","2005",0
"51903","17","031","805600","2006",0
"51904","17","031","805600","2007",0
"51905","17","031","805600","2008",0
"51906","17","031","805600","2009",0
"51907","17","031","805600","2010",0
"51908","17","031","805600","2011",0
"51909","17","031","805600","2012",0
"51910","17","031","805600","2013",0
"51911","17","031","805600","2014",0
"51912","17","031","805600","2015",0
"51913","17","031","805600","2016",0
"51914","17","031","805600","2017",0
"51915","17","031","805600","2018",0
"51916","17","031","805600","2019",0
"51917","17","031","805600","2020",0
"51918","17","031","805600","2021",0
"51919","17","031","805600","2022",0
"51920","17","031","805600","2023",0
"51921","17","031","805600","2024",0
"51922","17","031","805600","2025",0
"51923","17","031","805600","2026",0
"51924","17","031","805600","2027",0
"51925","17","031","805600","2028",0
"51926","17","031","805600","2029",0
"51927","17","031","805600","2030",0
"51928","17","031","805600","2031",0
"51929","17","031","805600","2032",0
"51930","17","031","805600","2033",0
"51931","17","031","805600","2034",0
"51932","17","031","805600","2035",0
"51933","17","031","805600","2036",0
"51934","17","031","805600","2037",0
"51935","17","031","805600","2038",0
"51936","17","031","805600","2039",0
"51937","17","031","805600","2040",0
"51938","17","031","805600","2041",0
"51939","17","031","805600","2042",0
"51940","17","031","805600","2043",0
"51941","17","031","805600","2044",0
"51942","17","031","805600","2045",0
"51943","17","031","805600","2046",0
"51944","17","031","805600","2047",0
"51945","17","031","805600","2048",0
"51946","17","031","805600","2001",0
"51947","17","031","805600","3000",0
"51948","17","031","805600","3001",0
"51949","17","031","805600","3002",0
"51950","17","031","805600","3003",0
"51951","17","031","805600","3004",0
"51952","17","031","805600","3005",0
"51953","17","031","805600","3007",0
"51954","17","031","805600","3008",0
"51955","17","031","805600","3009",0
"51956","17","031","805600","3010",0
"51957","17","031","805600","3011",0
"51958","17","031","805600","3012",0
"51959","17","031","805600","3013",0
"51960","17","031","805600","3014",0
"51961","17","031","805600","3015",0
"51962","17","031","805600","3016",0
"51963","17","031","805600","3017",0
"51964","17","031","805600","3018",0
"51965","17","031","805600","3019",0
"51966","17","031","805600","3020",0
"51967","17","031","805600","3021",0
"51968","17","031","805600","3022",0
"51969","17","031","805600","3024",0
"51970","17","031","805600","3006",0
"51971","17","031","805600","3023",0
"51972","17","031","805600","4000",0
"51973","17","031","805600","4002",0
"51974","17","031","805600","4003",0
"51975","17","031","805600","4004",0
"51976","17","031","805600","4005",0
"51977","17","031","805600","4006",0
"51978","17","031","805600","4007",0
"51979","17","031","805600","4008",0
"51980","17","031","805600","4009",0
"51981","17","031","805600","4001",0
"51982","17","031","805600","4010",0
"51983","17","031","805600","4011",0
"51984","17","031","805600","4012",0
"51985","17","031","805600","4013",0
"51986","17","031","805600","4014",0
"51987","17","031","805600","4015",0
"51988","17","031","805600","4016",0
"51989","17","031","805600","4017",0
"51990","17","031","805600","4018",0
"51991","17","031","805600","4019",0
"51992","17","031","805600","4020",0
"51993","17","031","805600","4021",0
"51994","17","031","805600","4022",0
"51995","17","031","805701","1026",0
"51996","17","031","805701","1027",0
"51997","17","031","805701","1028",0
"51998","17","031","805701","1029",0
"51999","17","031","805701","1030",0
"52000","17","031","805701","1031",0
"52001","17","031","805701","1032",0
"52002","17","031","805701","1033",0
"52003","17","031","805701","1034",0
"52004","17","031","805701","1035",0
"52005","17","031","805701","1000",0
"52006","17","031","805701","1001",0
"52007","17","031","805701","1002",0
"52008","17","031","805701","1003",0
"52009","17","031","805701","1004",0
"52010","17","031","805701","1005",0
"52011","17","031","805701","1006",0
"52012","17","031","805701","1007",0
